street_name,num_of_rooms,size,location,final_price,sold_year,initial_price,floor_num,year_built
Birkagatan,3.0,76, Vasastan Birkastan,8200000,2019,6996587,1,1931
Kristallvägen,3.0,67, Hägersten,2800000,2019,2674307,1,1931
Rämensvägen,1.0,33, Årsta,2050000,2019,1894639,1,1931
Nybohovsbacken,2.0,59, Liljeholmen,3320000,2019,2995000,10,1961
Stångjärnsvägen,2.0,46, Bromma Johannesfred,2375000,2019,2375000,10,1961
Svarvargatan,4.0,66, Kungsholmen,6040000,2019,5495905,10,1961
Fleminggatan,4.0,126, Kungsholmen,7760000,2019,7894201,10,1961
Kellgrensgatan,3.0,84, Kungsholmen Hornsberg,5600000,2019,5293005,10,1961
Furusundsgatan,2.0,56, Gärdet,4500000,2019,3996447,10,1961
Mockasinvägen,3.0,88, Älvsjö,2950000,2019,2574171,10,1961
Ekholmsvägen,2.0,54, Skärholmen,2200000,2019,1990000,10,2014
Jaktgatan,3.0,82, Norra Djurgårdsstaden,5375000,2019,5495910,10,2014
Valhallavägen,2.0,35, Östermalm,2880000,2019,2848664,10,2014
Bäckaskiftsvägen,4.0,87, Stureby,4100000,2019,3996101,10,2014
Stamgatan,2.0,48, Östberga,2100000,2019,1649646,10,2014
Midsommarvägen,2.0,40, Midsommarkransen,2720000,2019,2274247,10,2014
Grumsgatan,3.0,75, Farsta Centrum,3000000,2019,2495840,10,2014
Frejgatan,3.0,62, Vasastan,5625000,2019,5193905,10,2014
Västmannagatan,3.0,79, Vasastan,7645000,2019,6995000,4,1889
Alpvägen,4.0,83, Bromma,3575000,2019,3494623,4,1889
Grafikvägen,3.0,62, Gullmarsplan,3850000,2019,3173948,4,1889
Ängskärsgatan,3.0,78, Gärdet,7350000,2019,6901408,4,1889
Tvååkersgränd,2.0,66, Älvsjö,2250000,2019,1975417,4,1889
Dalagatan,3.0,77, Vasastan,6400000,2019,5776173,4,1889
Vanadisvägen,1.0,34, Vasastan,2995000,2019,2995000,4,1889
Värmlandsvägen,4.0,89, Farsta Centrum,3495000,2019,3495000,2,2011
Värtavägen,1.0,28, Nedre Gärdet,3000000,2019,2849002,2,2011
Nybrogatan,2.0,35, Östermalm,3500000,2019,3751339,2,2011
Sigfridsvägen,6.0,132, Hägersten-Liljeholmen,7950000,2019,6995000,2,2011
Tosterövägen,3.0,70, Enskede-Årsta-Vantör,2800000,2018,2495543,2,2011
Borgarfjordsgatan,2.0,66, Kista,2900000,2019,2995867,2,2011
Nykarlebygatan,4.0,83, Akalla,2400000,2019,2494802,2,2011
Kungsholms,2.0,42, Kungsholmen,3520000,2019,3151298,2,2011
Blomodlarvägen,116.0,105, Hässelby Villastad,4900000,2019,5274488,2,2011
Tallskogsgränd,138.0,30, Hässelby Norra Villastad,4195000,2019,4195000,2,1985
Bondegatan,1.5,42, Södermalm Sofia,3150000,2019,3150000,2,1985
Lappstigen,205.0,90, Hässelby,11500000,2019,11500000,2,2007
Storkvägen,83.0,83, Älvsjö,7600000,2019,6946983,2,2007
Sigfridsvägen,2.0,38, Hägersten-Liljeholmen,2975000,2019,2495000,1,2007
Husarviksgatan,4.0,80, Norra Djurgården,6150000,2019,6494192,1,2007
Spångavägen,2.0,42, Bromma,2365000,2019,1995780,1,2007
Sjöviksvägen,2.0,41, Hägersten-Liljeholmen,2925000,2019,2495733,1,2007
Hjärnegatan,3.0,64, Kungsholmen Nedre,5275000,2019,5399181,1,2007
Fyrskeppsvägen,2.0,58, Kärrtorp,2920000,2019,2395406,1,2007
Katarina,1.0,28, Södermalm-Sofia,2770000,2019,2550000,5,1967
Borgarfjordsgatan,3.0,90, Kista,3300000,2019,3300000,5,1967
Borgarfjordsgatan,3.0,83, Kista,2895000,2018,2895000,5,1967
Folkungagatan,2.0,60, Södermalm,4220000,2019,3650519,5,1967
Skäftingebacken,4.0,94, Tensta,2100000,2018,2000000,5,1967
Lindhagensterrassen,3.0,79, Kungsholmen,5900000,2019,5900000,5,1967
Sorögatan,3.0,82, Kista,2345000,2018,2345000,5,1967
Emils,4.0,101, Bromma,4620000,2019,4494163,5,1967
Warfvinges,3.0,79, Kungsholmen,5595000,2019,5395371,5,1967
Industrigatan,4.0,99, Kungsholmen,8600000,2019,7992565,5,1967
Värtavägen,2.0,53, Gärdet,4550000,2019,4500494,5,1967
Norrtullsgatan,3.0,78, Vasastan,7550000,2019,6750000,1,1900
Skeppargatan,2.0,58, Gärdet Östermalm,5200000,2019,4498269,1,1900
Sveavägen,3.0,74, Vasastan Sibirien,6000000,2019,5499541,1,1900
Torsgatan,1.0,26, Vasastan,2620000,2019,2074425,1,1900
Vanadisplan,1.0,44, Vasastan,3550000,2019,3393881,1,1900
Russinvägen,2.0,58, Farsta stadsdelsområde,2660000,2019,1995498,1,1900
Upplandsgatan,5.5,103, Vasastan,10200000,2019,9247506,1,1900
Sickla,3.0,45, Hammarby Sjöstad,3000000,2019,3000000,1,1900
Backvindeln,144.0,52, Hägersten-Liljeholmen,6875000,2019,6449343,1,1900
Eldarvägen,3.0,94, Gröndal,6305000,2019,5695573,1,1932
Ronnebyvägen,2.0,53, Björkhagen,3275000,2019,2850304,1,1932
Pettsons,3.5,94, Bromma,3950000,2019,3495575,1,1932
Svampvägen,5.0,102, Enskede,5900000,2019,6190975,1,1932
Annedalsvägen,4.0,96, Bromma,4050000,2019,3994082,1,1932
Vintrosagatan,2.0,57, Bandhagen,1900000,2019,1795841,1,1932
Blekingegatan,1.0,33, Södermalm,3210000,2019,2650701,1,1932
Hanstavägen,2.0,61, Rinkeby-Kista,2350000,2019,2395514,1,1932
Björkvägen,140.0,62, Gamla Enskede,12100000,2019,11747572,1,1932
Drakstigen,140.0,70, Bromma,11050000,2019,9945994,1,1932
Västerstigen,88.0,42, Spånga-Tensta,4350000,2019,7975000,1,1938
Maria,4.0,108, Södermalm,8830000,2019,8498556,1,1938
Norr,1.0,27, Kungsholmen,2450000,2019,2725250,1,1938
Västfjordsgatan,5.0,137, Rinkeby-Kista,4900000,2019,4994903,1,1938
Folkungagatan,1.0,25, Södermalm,2790000,2019,2294407,1,1938
Störtloppsvägen,2.0,55, Västertorp,2800000,2019,2094240,1,1938
Frejgatan,2.0,47, Vasastan,4870000,2019,4391343,1,1938
Kungsholmstorg,2.0,66, Kungsholmen,5600000,2019,5474095,1,1938
Kungsbro,2.0,41, Kungsholmen,3700000,2019,3451492,1,1938
Nytorgsgatan,2.0,68, Katarina,5550000,2019,4894179,1,1938
Mockasinvägen,2.0,65, Älvsjö,2300000,2018,2000000,1,1938
Thorildsplan,1.5,27, Kungsholmen,2550000,2019,2394366,1,1938
Studentbacken,2.0,63, Gärdet,3950000,2019,3950000,1,1938
Furusundsgatan,2.0,38, Gärdet,3450000,2019,2994791,1,1938
Storängsgatan,4.0,84, Norra Djurgårdsstaden,5820000,2019,5895000,4,2014
Fagningsgatan,3.0,84, Norra Djurgårdsstaden,5530000,2019,5502487,4,2014
Dianavägen,4.0,68, Hjorthagen,5250000,2019,4494863,4,2014
Sturehillsvägen,3.0,85, Liljeholmskajen,5000000,2019,4595588,4,2014
Iversonsgatan,1.0,35, Östermalm,3900000,2019,2995391,4,2014
Jämtlandsgatan,2.0,59, Hässelby-Vällingby,2100000,2019,2149437,4,2014
Blommensbergsvägen,3.0,56, Hägersten-Liljeholmen,4000000,2019,4000000,4,2014
Karlsbodavägen,2.0,65, Bromma,3660000,2019,3395176,4,2014
Lanforsvägen,2.0,44, Hjorthagen,2870000,2019,2750000,3,1936
Råckstavägen,2.0,61, Vällingby,2220000,2019,1999999,3,1936
Skönviksvägen,4.0,90, Stureby,5950000,2019,5493998,3,1936
Askängsbacken,1.0,34, Bromma,2350000,2019,1994906,3,1936
Slätbaksvägen,2.0,43, Enskede-Årsta-Vantör,2525000,2019,1994470,3,1936
Baltzar,2.0,51, Kungsholmen,4950000,2019,4495912,3,1936
Kratsbodavägen,1.0,23, Bromma,1850000,2019,1495553,3,1936
Kinnekullevägen,2.0,53, Traneberg,3650000,2019,3295000,2,1935
Sandfjärdsgatan,4.0,77, Årsta,3400000,2019,2995594,2,1935
Sandfjärdsgatan,3.0,75, Årsta,3600000,2019,2995008,2,1935
Konstgjutarvägen,2.0,40, Johanneshov Globen,2500000,2019,2495009,2,1935
Runiusgatan,2.0,71, Kungsholmen Fredhäll,4200000,2019,4496788,2,1935
Dukvägen,3.0,64, Bromma Riksby,3300000,2019,2989130,2,1935
Sjöviksvägen,3.0,83, Hägersten-Liljeholmen,5000000,2019,5000000,2,1935
Sonja,4.0,94, Hagastaden,6500000,2019,7394766,2,1935
Industrigatan,2.0,46, Kungsholmen,3200000,2019,3193612,2,1935
Fleminggatan,2.0,32, Kungsholmen,3250000,2019,2876106,2,1935
Fleminggatan,2.0,62, Kungsholmen,5450000,2019,5250481,2,1935
Sandhamnsgatan,3.0,65, Gärdet,4800000,2019,4795204,2,1935
Hornsgatan,1.0,40, Södermalm,2795000,2019,2795000,2,1935
Vänskapsvägen,2.0,48, Essingeöarna,3400000,2019,2995594,2,1935
Henriksdalsallén,4.0,113, Hammarby Sjöstad,7250000,2019,6998069,2,1935
Kungsbro,1.0,24, Kungsholmen,2400000,2019,2250000,4,1935
Grevgatan,1.0,28, Östermalm,3450000,2019,2994791,4,1935
Konstgjutarvägen,1.5,33, Globen,2250000,2019,2250000,4,1935
Skälderviksplan,2.0,55, Årsta,2660000,2019,2495309,4,1935
Ullerudsbacken,2.0,52, Farsta,2510000,2019,2194055,4,1935
Ingemarsgatan,6.0,146, Vasastan Sibirien,10100000,2019,10100000,4,1935
Gräsholmsvägen,1.0,38, Skärholmen,1680000,2019,1489361,4,1935
Konvojgatan,3.0,78, Hammarby Sjöstad,5850000,2019,5850000,7,2007
Nina,2.0,48, Hagastaden,3550000,2019,3494094,7,2007
Sveavägen,2.0,75, Vasastan,6700000,2019,6273408,7,2007
Kammakargatan,1.5,41, Vasastan,3425000,2018,3249525,7,2007
Ynglingagatan,2.0,51, Vasastan,4500000,2018,4550050,7,2007
Hagagatan,5.0,102, Vasastan,7750000,2018,7989690,7,2007
Hagagatan,3.0,64, Vasastan,5170000,2019,5098619,7,2007
Hagagatan,3.0,77, Vasastan,6600000,2019,6600000,7,2007
Hagagatan,3.0,77, Vasastan,6550000,2019,5949137,7,2007
Gamla,2.0,55, Örby,2400000,2019,2195000,1,1946
Olaus,2.0,43, Hammarbyhöjden,2810000,2019,2275303,1,1946
Gyllenborgsgatan,2.0,39, Kungsholmen,3300000,2019,2994555,1,1946
Torsgatan,2.0,41, Vasastan,3875000,2019,3194558,1,1946
Kubbegatan,1.5,38, Sköndal,2120000,2019,1750619,1,1946
Mitisgatan,2.0,34, Kungsholmen,3300000,2019,2696078,1,1946
Frejgatan,2.0,43, Vasastan,4650000,2019,3849337,1,1946
Elias,3.0,79, Bromma,2850000,2019,2495621,1,1946
Västgötagatan,2.0,47, Södermalm Katarina,4125000,2019,4125000,1,1946
Wargentinsgatan,1.5,27, Kungsholmen,2660000,2019,2349823,1,1946
Skeppargatan,2.0,44, Gärdet,3925000,2019,3750000,4,1932
Valutavägen,2.0,53, Hägersten-Liljeholmen,2920000,2019,2295597,4,1932
Norrbackagatan,3.0,72, Vasastan,6575000,2019,6477832,4,1932
Sveavägen,2.0,49, Vasastan,4910000,2019,4196581,4,1932
Tranebergsvägen,1.5,41, Bromma Traneberg,2750000,2019,2295492,4,1932
Borgarfjordsgatan,3.0,75, Kista,3100000,2019,3294367,4,1932
Robert,2.0,53, Vasastan,5100000,2019,4748603,4,1932
Nordenflychtsvägen,2.0,49, Kungsholmen,3560000,2019,3493621,4,1932
Örby,1.0,35, Örby Slott,2150000,2018,1794657,4,1932
Bokbindarvägen,8.0,160, Hägerstensåsen,8650000,2018,8991683,4,1932
Blekingegatan,2.0,66, Södermalm Katarina,4600000,2019,4351939,4,1932
Bäckaskiftsvägen,2.0,57, Enskede,2680000,2019,2449725,4,1932
Odengatan,2.5,59, Östermalm,4950000,2019,4950000,4,1932
Assessorsgatan,3.0,82, Södermalm Katarina,6710000,2019,6396568,4,1932
Karlskronavägen,3.0,65, Björkhagen,4050000,2019,3850000,2,1948
Svarvargatan,2.5,40, Kungsholmen,2200000,2019,2200000,2,1948
Ystadsvägen,2.0,63, Björkhagen,2750000,2019,2750000,2,1948
Fleminggatan,2.0,65, Kungsholmen,5400000,2019,5197305,2,1948
Borgågatan,3.0,73, Akalla,1850000,2019,1850000,2,1948
Fredriksdalsgatan,2.0,55, Södermalm,3550000,2019,3494094,2,1948
Industrigatan,2.0,37, Kungsholmen,3520000,2019,3295880,2,1948
Rutger,9.0,282, Södermalm,19800000,2019,19001919,2,1948
De,4.0,124, Gärdet,13400000,2019,12749762,2,1948
Läckövägen,3.0,53, Hammarbyhöjden,3400000,2019,2694136,2,1948
Kistvägen,2.0,57, Enskede,2540000,2019,1950000,3,1948
Rindögatan,3.0,74, Gärdet,6875000,2019,6193693,3,1948
Abiskovägen,3.0,73, Vällingby,2320000,2019,2449841,3,1948
Wergelandsgatan,1.0,32, Område,1880000,2019,1895161,3,1948
Helsingörsgatan,5.0,105, Rinkeby-Kista,3200000,2019,3094777,3,1948
Sandhamnsgatan,3.0,87, Gärdet,5600000,2019,5851619,3,1948
Sjöviksvägen,3.0,88, Liljeholmskajen,6295000,2016,6295000,3,1948
Luftskeppsgatan,3.0,80, Skarpnäck,2500000,2019,2295684,3,1948
Ekensbergskajen,2.0,47, Gröndal,3400000,2017,3396603,3,1948
Styrmansgatan,2.0,57, Östermalm,4750000,2019,4947916,3,1948
Hornsbergs,4.0,80, Kungsholmen,6000000,2019,5995000,3,2015
Sjöviksvägen,4.0,84, Liljeholmskajen,5450000,2018,5493951,3,2015
David,2.0,35, Norrmalm,3460000,2019,2995670,3,2015
Lustgårdsgatan,7.0,181, Kungsholmen Hornsbergs Strand,11000000,2019,11943539,3,2015
Folkungagatan,4.0,68, Södermalm-Katarina,5450000,2019,5348380,3,2015
Torsten,1.0,40, Aspudden,2500000,2019,2295000,2,1948
Kungsklippan,1.0,31, Kungsholmen,2800000,2019,2449693,2,1948
Lm,4.0,99, Hägersten-Liljeholmen,6180000,2019,5449735,2,1948
Stagneliusvägen,2.0,48, Kungsholmen,2940000,2019,2993890,2,1948
Kungsholmsgatan,1.0,43, Kungsholmen,3720000,2019,3496240,2,1948
Helgagatan,3.5,95, Södermalm,7400000,2019,6948356,2,1948
Skåpvägen,2.0,57, Gubbängen,2410000,2018,2095652,2,1948
Bäckaskiftsvägen,1.0,20, Enskede,1860000,2018,1695533,2,1948
Wollmar,1.0,40, Södermalm Högalid,3300000,2019,3194578,2,1948
Ansgariegatan,3.0,90, Södermalm Högalid,7295000,2018,7295000,1,1903
Byggmästarvägen,2.0,56, Bromma,3330000,2018,2895652,1,1903
Hildebergsvägen,2.0,52, Liljeholmskajen,3120000,2018,2849315,1,1903
Burspråksvägen,2.0,35, Skärmarbrink,2620000,2018,2194304,1,1903
Finn,2.0,47, Skarpnäcks stadsdelsområde,3210000,2018,2650701,1,1903
Rutger,1.0,26, Södermalm Katarina,2475000,2018,1994359,1,1903
Hasselquistvägen,2.0,43, Hammarbyhöjden,2850000,2019,2450558,1,1903
Söderberga,4.0,104, Bromma,2550000,2018,2194492,1,1903
Högalidsgatan,1.0,48, Södermalm Högalid,3860000,2018,3496376,1,1903
Per,2.0,54, Hammarbyhöjden,3100000,2018,2750665,1,1903
Maria,3.0,71, Södermalm Maria,6725000,2018,5993761,1,1903
Bergslagsvägen,1.0,40, Bromma,2500000,2018,1995211,1,1903
Valhallavägen,3.5,84, Östermalm,8450000,2018,7598920,1,1903
Fridhemsgatan,2.0,59, Kungsholmen,5075000,2019,4495128,1,1903
Snöskostigen,1.5,35, Västertorp,2265000,2019,1850490,1,1903
Beata,5.0,116, Hässelby Gård,2700000,2018,2495378,1,1903
Söderarmsvägen,3.0,71, Kärrtorp,3500000,2018,2994011,1,1903
Lundagatan,1.0,24, Södermalm Högalid,3270000,2018,2194630,1,1903
Jungfrugatan,2.0,38, Östermalm,4300000,2019,3996282,1,1903
Fatburs,3.0,69, Södermalm Maria,4900000,2019,4450499,1,1903
Assessorsgatan,2.0,69, Södermalm Katarina,5020000,2018,4350000,3,1929
Heleneborgsgatan,1.5,40, Södermalm Högalid,3450000,2018,3150684,3,1929
Norrbackagatan,2.0,40, Vasastan,3600000,2018,3550295,3,1929
Bondegatan,2.0,35, Södermalm Sofia,3150000,2018,2850678,3,1929
Kamomillagatan,2.0,61, Bromma,3200000,2018,2794759,3,1929
Kronobergsgatan,2.0,27, Kungsholmen,3100000,2019,2695652,3,1929
Pippi,2.0,54, Bromma,3020000,2018,3020000,3,1929
Alpvägen,2.5,70, Bromma,2895000,2018,2895000,3,1929
Götgatan,3.0,76, Södermalm Katarina,5910000,2018,5895000,3,1980
Ringvägen,2.0,54, Södermalm Katarina,4300000,2018,3788546,3,1980
Västmannagatan,4.0,120, Vasastan,10300000,2018,10751565,3,1980
Karlsövägen,3.0,75, Kärrtorp,4150000,2018,3793418,3,1980
Fyrskeppsvägen,2.0,56, Kärrtorp,2575000,2018,2395348,3,1980
Bällstavägen,1.0,36, Bromma,2270000,2018,1994727,3,1980
Surbrunnsgatan,5.0,130, Vasastan,11625000,2018,11498516,3,1980
Karlskronavägen,3.0,65, Björkhagen,4300000,2018,3849597,3,1980
Karlsborgsvägen,2.0,52, Hammarbyhöjden,3200000,2018,3200000,3,1980
Folkskolegatan,1.0,28, Södermalm Högalid,2700000,2018,2395740,3,1980
Sockenplan,4.0,55, Enskede,4200000,2018,2950000,1,1939
Ingemarsgatan,2.0,37, Vasastan,3350000,2018,2993744,1,1939
Ronnebyvägen,2.0,57, Björkhagen,3040000,2018,2650392,1,1939
Östersundsgatan,5.0,97, Vällingby Parkstad,3400000,2019,2995594,1,1939
Emils,2.0,71, Bromma,3100000,2019,2795311,1,1939
Grafikvägen,3.0,80, Globen,4200000,2018,4200000,1,1939
Askängsbacken,2.0,55, Bromma,3020000,2019,2694023,1,1939
Gamla,4.0,117, Enskede,5300000,2018,4995287,1,1939
Nybrogatan,1.5,31, Östermalm,2975000,2018,2995000,2,1927
Inteckningsvägen,3.0,78, Hägerstensåsen,2650000,2018,2695829,2,1927
Katarina,1.0,32, Södermalm Sofia,2860000,2018,2495636,2,1927
Nathorstvägen,2.0,42, Skärmarbrink,2750000,2019,2450980,2,1927
Tomtebobarnens,2.5,65, Bromma,3150000,2018,2795031,2,1927
Gustavslundsvägen,2.0,60, Bromma,3650000,2019,3196147,2,1927
Åsögatan,1.5,35, Södermalm Sofia,3350000,2018,3350000,2,1927
Drachmannsgatan,1.0,30, Bromma,1900000,2018,1694915,2,1927
Dalagatan,2.0,51, Vasastan,4500000,2019,3995000,4,1929
Sehlstedtsgatan,2.0,55, Östermalm,4000000,2018,3798670,4,1929
Sibeliusgången,2.0,46, Kista,1700000,2018,1495162,4,1929
Kubikenborgsvägen,2.0,49, Stureby,2275000,2018,2100000,2,1946
Kungsholms,2.0,48, Kungsholmen,4100000,2018,3495311,2,1946
Granbacken,2.0,54, Bromma,2475000,2019,2295918,2,1946
Ellen,1.0,33, Fruängen,1950000,2019,1895043,2,1946
Essinge,1.0,38, Kungsholmen,2770000,2018,2495495,2,1946
Heleneborgsgatan,1.5,40, Södermalm Högalid,3350000,2018,3350000,2,1946
Ölmevägen,5.0,109, Farsta,3550000,2018,3195319,2,1946
Svalövsvägen,2.0,58, Björkhagen,3230000,2018,2748936,2,1946
Lidköpingsvägen,3.0,50, Hammarbyhöjden,3500000,2018,2800000,2,1946
Nynäsvägen,2.0,46, Enskede,2600000,2018,2095084,2,1946
Fridhemsgatan,2.0,64, Kungsholmen,4800000,2018,4696673,2,1946
Ringvägen,2.0,36, Södermalm Katarina,3250000,2019,2799310,2,1946
Kärrtorpsvägen,1.0,27, Kärrtorp,2270000,2018,1994727,2,1946
Bergslagsvägen,1.0,40, Bromma,2545000,2018,1994514,2,1946
Bellmansgatan,3.0,80, Södermalm Maria,7930000,2018,6848013,2,1946
Sedumbacken,6.0,155, Bromma Kyrka,7580000,2018,6992619,2,1946
Karen,2.0,50, Bromma,2450000,2018,2395000,2,2014
Renstiernas,6.0,175, Södermalm Katarina,13750000,2018,13600395,2,2014
Bäckaskiftsvägen,2.0,40, Enskede,2660000,2018,2660000,2,2014
Grundtvigsgatan,2.0,52, Bromma,2550000,2019,2394366,2,2014
Falsterbovägen,2.0,59, Björkhagen,3300000,2019,2849740,2,2014
Hägerstensvägen,2.0,48, Hägersten,2875000,2018,2694470,2,2014
Understensvägen,2.0,58, Björkhagen,5300000,2019,3899926,2,2014
Malmövägen,2.0,58, Hammarbyhöjden,3700000,2019,3251318,2,2014
Jungfrugatan,2.0,42, Östermalm,4175000,2019,4251527,2,2014
Bastugatan,2.0,43, Södermalm Maria,3750000,2018,3250000,2,1932
Gubbkärrsvägen,2.0,63, Bromma,3295000,2018,3295000,2,1932
Astri,2.0,57, Enskede,3350000,2018,2851063,2,1932
Kratsbodavägen,2.0,54, Bromma,3060000,2019,2495921,2,1932
Torsgatan,1.0,29, Torsplan,2900000,2018,2593917,2,1932
Kungsklippan,1.5,31, Kungsholmen,2750000,2018,2495462,2,1932
Lämmelgränd,4.0,91, Bromma,5320000,2018,5695931,2,1932
Pipersgatan,2.0,54, Kungsholmen,5675000,2018,5348727,2,1932
Larsbodavägen,3.0,77, Farsta,2620000,2018,2250859,2,1932
Sturehillsvägen,2.0,55, Liljeholmskajen,3250000,2018,3195673,2,1932
Furusundsgatan,1.0,28, Gärdet,2900000,2018,2593917,2,1932
Ölandsgatan,1.5,44, Södermalm Sofia,3100000,2018,2995169,2,1932
Götgatan,5.0,93, Södermalm Katarina,11310000,2018,9650170,2,1932
Långholmsgatan,2.0,47, Södermalm Högalid,3900000,2018,3651685,2,1932
Döbelnsgatan,4.0,115, Vasastan,10305000,2018,9497695,2,1932
Åsögatan,2.0,48, Södermalm Sofia,4350000,2018,3925992,2,1932
Ystadsvägen,4.0,86, Björkhagen,5710000,2018,5248161,2,1932
Maria,1.0,35, Södermalm Maria,3260000,2016,2494261,2,1932
Maria,1.0,26, Södermalm Maria,2700000,2018,2601156,2,1932
Bellmanskällevägen,3.0,73, Mälarhöjden,5440000,2018,5494949,2,1932
Hallandsgatan,1.0,29, Södermalm Katarina,2720000,2018,2394366,2,1932
Hållövägen,2.0,47, Globen,3150000,2018,2294246,2,1932
Sofielundsplan,1.0,22, Blåsut,2300000,2018,1950805,2,1932
Götgatan,2.0,35, Södermalm Sofia,3350000,2018,2991071,2,1932
Hornsgatan,2.0,55, Södermalm Maria,5125000,2019,4499561,2,1932
Sockenvägen,4.0,92, Enskede,3900000,2018,3849950,2,1932
Tavastgatan,2.0,32, Södermalm Maria,3445000,2018,2849462,2,1932
Skånegatan,1.0,32, Södermalm Sofia,3350000,2018,2650316,2,1932
Karlskronavägen,3.0,65, Björkhagen,3925000,2018,3650000,1,1948
Bordsvägen,2.0,51, Gubbängen,2410000,2019,2194899,1,1948
Ola,1.0,26, Kungsholmen,2650000,2018,1995481,1,1948
Långholmsgatan,3.0,83, Södermalm Högalid,6800000,2018,6193078,1,1948
Ätravägen,1.0,32, Bagarmossen,2225000,2018,1794354,1,1948
Glasmålarvägen,2.0,58, Enskede,2800000,2018,2449693,1,1948
Åsögatan,4.0,87, Södermalm Katarina,6800000,2019,7003089,1,1948
Brännkyrkagatan,2.0,36, Södermalm Högalid,3250000,2019,2894033,1,1948
Timotejgatan,1.5,28, Södermalm Katarina,2680000,2019,2394995,1,1948
Lindevägen,3.0,76, Enskede,3700000,2019,3493862,1,1948
Liljeörnsgränd,4.0,103, Hässelby Lövsta Allé,2640000,2018,2395644,1,1948
Valhallavägen,4.0,99, Gärdet,11050000,2018,9945994,1,1948
Kärrtorpsvägen,1.0,26, Kärrtorp,2075000,2018,2100202,1,1948
Stenkvistavägen,2.0,46, Bandhagen,2200000,2018,2200000,1,1948
Svedbergsplan,2.0,48, Kungsholmen,3875000,2018,3396143,1,1948
Sofielundsvägen,3.0,82, Blåsut,4450000,2018,3948535,1,1948
Sjöviksvägen,3.0,62, Liljeholmskajen,3895000,2019,3895000,1,1948
Arkövägen,3.0,69, Kärrtorp,3050000,2019,2996070,1,1948
Sankt,3.0,87, Kungsholmen,7250000,2018,6998069,1,1948
Kirunagatan,3.0,72, Vällingby,2565000,2018,2475868,1,1948
Döbelnsgatan,4.0,132, Vasastan,11350000,2018,11749482,1,1948
Sankt,4.0,126, Vasastan,9800000,2018,10000000,1,1948
Nybrogatan,2.0,62, Östermalm,6700000,2018,6498545,1,1948
Dannemoragatan,2.0,56, Vasastan,4150000,2018,3596187,1,1948
Yllevägen,2.0,46, Bromma,2315000,2019,2194312,1,1948
Bondegatan,2.0,42, Södermalm Katarina,3640000,2019,3195785,1,1948
Karlsborgsvägen,2.0,43, Hammarbyhöjden,2350000,2019,1994906,1,1948
Ringvägen,1.5,38, Södermalm Sofia,3310000,2018,2795608,1,1948
Valsbergs,2.0,33, Midsommarkransen,2870000,2018,2489158,1,1948
Aprikosgatan,4.0,89, Hässelby Strand,2700000,2019,2500000,1,1948
Alpvägen,2.0,55, Bromma,2350000,2018,2294921,1,1948
Nina,1.0,39, Vasastan,2995000,2019,2995000,1,1948
Högalidsgatan,3.0,67, Hornstull,6300000,2019,5949008,1,1948
Regeringsgatan,4.0,103, Centrum,7650000,2019,7196613,1,1948
Sotingeplan,2.0,63, Spånga-Tensta,1605000,2019,1759868,1,1948
Karlbergsvägen,1.0,29, Vasastan,3250000,2019,2450000,4,1903
Hägerstensvägen,4.0,108, Aspudden,6520000,2019,5948905,4,1903
Eriksdalsgatan,2.0,34, Katarina,2900000,2019,2593917,4,1903
Pastellvägen,2.0,73, Johanneshov,2350000,2019,1994906,4,1903
Fyrskeppsvägen,2.0,52, Johanneshov,2425000,2019,2294228,4,1903
Skridskovägen,2.0,54, Västertorp,2900000,2019,2495697,4,1903
Nybohovsbacken,3.0,76, Liljeholmen,3800000,2019,3800000,4,1962
Sandhamnsgatan,4.0,93, Östermalm,6700000,2019,6802030,4,1962
Sankt,2.0,68, Kungsholmen,6000000,2019,5893909,4,1962
Sotingeplan,4.0,84, Spånga-Tensta,1850000,2019,1799610,4,1962
Sjöviksvägen,2.0,41, Hägersten-Liljeholmen,2850000,2019,2896341,4,1962
Götgatan,2.5,68, Södermalm,3850000,2019,3948717,4,1962
Jämtlandsgatan,3.0,79, Vällingby,3400000,2019,2995594,4,1962
